state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index
Texas,TX,2024,7,17.0,70.0,37.0,28.0,17.0,22.0,0.0,36.0,31.0,0.0,67.0,50.0,0.0,28.0,28.0,63.0,45.0,21.0,31.0,44.0,31.75
Texas,TX,2024,8,15.0,86.0,40.0,47.0,35.0,38.0,0.0,57.0,50.0,19.0,67.0,44.0,0.0,38.0,47.0,54.0,67.0,25.0,30.0,59.0,40.9
Texas,TX,2024,9,19.0,81.0,44.0,0.0,39.0,39.0,0.0,45.0,56.0,0.0,43.0,14.0,0.0,50.0,40.0,62.0,49.0,38.0,30.0,38.0,34.35
Texas,TX,2024,10,19.0,90.0,43.0,62.0,18.0,44.0,25.0,26.0,37.0,23.0,76.0,5.0,0.0,21.0,49.0,63.0,84.0,43.0,34.0,48.0,40.5
Texas,TX,2024,11,22.0,94.0,34.0,72.0,38.0,13.0,5.0,39.0,47.0,44.0,51.0,49.0,0.0,67.0,71.0,58.0,65.0,30.0,30.0,33.0,43.1
Texas,TX,2024,12,16.0,85.0,37.0,29.0,23.0,7.0,28.0,50.0,43.0,24.0,47.0,48.0,0.0,67.0,46.0,57.0,78.0,11.0,32.0,50.0,38.9
Texas,TX,2025,1,17.0,83.0,41.0,34.0,0.0,18.0,48.0,40.0,45.0,21.0,53.0,52.0,0.0,58.0,45.0,63.0,80.0,24.0,31.0,46.0,39.95
Texas,TX,2025,2,17.0,95.0,39.0,27.0,0.0,37.0,36.0,19.0,45.0,25.0,54.0,55.0,0.0,62.0,66.0,81.0,83.0,22.0,29.0,60.0,42.6
Texas,TX,2025,3,21.0,95.0,47.0,39.0,0.0,11.0,36.0,42.0,51.0,23.0,57.0,6.0,0.0,70.0,41.0,51.0,76.0,32.0,29.0,55.0,39.1
Texas,TX,2025,4,23.0,92.0,33.0,36.0,0.0,36.0,38.0,40.0,48.0,23.0,55.0,31.0,0.0,74.0,26.0,69.0,80.0,42.0,35.0,60.0,42.05
Texas,TX,2025,5,21.0,84.0,42.0,44.0,40.0,19.0,32.0,43.0,55.0,22.0,48.0,29.0,0.0,63.0,55.0,82.0,58.0,34.0,36.0,64.0,43.55
Texas,TX,2025,6,21.0,89.0,40.0,34.0,40.0,32.0,31.0,42.0,41.0,26.0,51.0,46.0,0.0,61.0,42.0,47.0,61.0,5.0,38.0,32.0,38.95
Texas,TX,2025,7,26.0,92.0,36.0,36.0,36.0,32.0,34.0,40.0,45.0,17.0,51.0,64.0,24.0,64.0,52.0,32.0,56.0,42.0,73.0,20.0,43.6
Texas,TX,2025,8,21.0,87.0,33.0,33.0,27.0,31.0,30.0,34.0,50.0,23.0,52.0,41.0,29.0,68.0,45.0,36.0,58.0,33.0,33.0,24.0,39.4
Texas,TX,2025,9,14.0,100.0,39.0,32.0,37.0,35.0,36.0,41.0,39.0,6.0,100.0,21.0,28.0,73.0,49.0,50.0,79.0,24.0,30.0,42.0,43.75
Texas,TX,2025,10,19.0,93.0,37.0,29.0,13.0,37.0,31.0,40.0,46.0,24.0,100.0,35.0,29.0,77.0,27.0,46.0,66.0,18.0,37.0,30.0,41.7
Texas,TX,2025,11,22.0,86.0,33.0,32.0,28.0,28.0,34.0,21.0,51.0,35.0,80.0,54.0,41.0,75.0,47.0,49.0,49.0,19.0,28.0,44.0,42.8
Texas,TX,2025,12,24.0,79.0,36.0,31.0,26.0,37.0,29.0,41.0,41.0,42.0,86.0,58.0,28.0,71.0,51.0,48.0,63.0,52.0,48.0,44.0,46.75
Texas,TX,2026,1,30.0,98.0,42.0,35.0,38.0,44.0,29.0,43.0,50.0,44.0,80.0,22.0,20.0,73.0,46.0,33.0,61.0,51.0,38.0,22.0,44.95
Texas,TX,2026,2,34.0,96.0,42.0,35.0,38.0,36.0,31.0,43.0,48.0,30.0,94.0,23.0,28.0,75.0,50.0,41.0,54.0,15.0,33.0,35.0,44.05
Utah,UT,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
Utah,UT,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Utah,UT,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
Utah,UT,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Utah,UT,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.6
Utah,UT,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah,UT,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7.5
Utah,UT,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.45
Utah,UT,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.2
Utah,UT,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.5
Utah,UT,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3.25
Utah,UT,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,6.2
Utah,UT,2022,12,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,10.55
Utah,UT,2023,1,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,11.2
Utah,UT,2023,2,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9.4
Utah,UT,2023,3,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,54.0,0.0,61.0,0.0,15.7
Utah,UT,2023,4,0.0,75.0,0.0,,,,,,60.0,0.0,0.0,,,,,,0.0,0.0,53.0,,20.88888888888889
Utah,UT,2023,5,,,,0.0,,0.0,,0.0,,,,49.0,0.0,,0.0,,,,,,8.166666666666666
Utah,UT,2023,6,28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.05
Utah,UT,2023,7,45.0,63.0,55.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,12.4
Utah,UT,2023,8,0.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,16.7
Utah,UT,2023,9,31.0,75.0,41.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,48.0,0.0,14.35
Utah,UT,2023,10,20.0,73.0,70.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,17.8
Utah,UT,2023,11,0.0,71.0,37.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,89.0,0.0,61.0,29.0,0.0,43.0,85.0,23.9
Utah,UT,2023,12,42.0,80.0,0.0,0.0,0.0,0.0,0.0,37.0,85.0,0.0,42.0,0.0,0.0,100.0,0.0,73.0,18.0,0.0,44.0,44.0,28.25
Utah,UT,2024,1,21.0,81.0,24.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,34.0,0.0,0.0,0.0,0.0,45.0,57.0,0.0,48.0,48.0,21.75
Utah,UT,2024,2,0.0,81.0,54.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,65.0,0.0,0.0,0.0,0.0,43.0,57.0,0.0,56.0,59.0,24.25
Utah,UT,2024,3,29.0,78.0,42.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,62.0,0.0,0.0,100.0,0.0,58.0,60.0,0.0,47.0,61.0,30.3
Utah,UT,2024,4,22.0,79.0,33.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,62.0,0.0,0.0,0.0,84.0,38.0,60.0,96.0,49.0,27.0,30.15
Utah,UT,2024,5,25.0,72.0,35.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,55.0,0.0,0.0,0.0,0.0,52.0,62.0,0.0,48.0,50.0,22.35
Utah,UT,2024,6,27.0,61.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,47.0,0.0,0.0,0.0,0.0,63.0,42.0,0.0,41.0,34.0,19.7
Utah,UT,2024,7,28.0,71.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,70.0,0.0,0.0,0.0,0.0,61.0,39.0,0.0,47.0,30.0,21.2
Utah,UT,2024,8,27.0,72.0,40.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,70.0,0.0,0.0,38.0,0.0,47.0,70.0,0.0,37.0,44.0,25.5
Utah,UT,2024,9,27.0,79.0,42.0,0.0,0.0,74.0,0.0,0.0,60.0,0.0,63.0,0.0,0.0,100.0,0.0,58.0,57.0,0.0,43.0,34.0,31.85
Utah,UT,2024,10,21.0,80.0,50.0,0.0,0.0,0.0,0.0,94.0,69.0,0.0,98.0,12.0,0.0,62.0,0.0,81.0,84.0,0.0,46.0,60.0,37.85
Utah,UT,2024,11,32.0,77.0,28.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,67.0,0.0,0.0,86.0,0.0,63.0,76.0,0.0,43.0,42.0,28.5
Utah,UT,2024,12,16.0,81.0,43.0,0.0,0.0,14.0,36.0,0.0,53.0,0.0,54.0,0.0,0.0,76.0,0.0,66.0,85.0,0.0,48.0,66.0,31.9
Utah,UT,2025,1,32.0,76.0,37.0,0.0,0.0,40.0,43.0,0.0,57.0,0.0,69.0,0.0,0.0,55.0,0.0,65.0,80.0,0.0,48.0,44.0,32.3
Utah,UT,2025,2,21.0,77.0,44.0,32.0,0.0,32.0,39.0,0.0,73.0,0.0,75.0,0.0,0.0,100.0,0.0,84.0,91.0,0.0,43.0,61.0,38.6
Utah,UT,2025,3,37.0,79.0,59.0,49.0,0.0,15.0,43.0,70.0,53.0,0.0,89.0,0.0,0.0,100.0,0.0,47.0,99.0,0.0,46.0,73.0,42.95
Utah,UT,2025,4,30.0,81.0,37.0,55.0,0.0,0.0,48.0,56.0,62.0,0.0,64.0,100.0,0.0,96.0,0.0,61.0,100.0,0.0,53.0,53.0,44.8
Utah,UT,2025,5,25.0,74.0,42.0,55.0,0.0,0.0,47.0,51.0,80.0,0.0,70.0,0.0,0.0,94.0,0.0,46.0,79.0,0.0,53.0,45.0,38.05
Utah,UT,2025,6,26.0,87.0,50.0,61.0,63.0,58.0,55.0,57.0,36.0,0.0,74.0,87.0,0.0,90.0,0.0,41.0,73.0,0.0,56.0,48.0,48.1
Utah,UT,2025,7,36.0,85.0,42.0,73.0,53.0,39.0,48.0,52.0,53.0,0.0,68.0,56.0,29.0,79.0,0.0,29.0,43.0,0.0,64.0,33.0,44.1
Utah,UT,2025,8,29.0,78.0,43.0,57.0,41.0,50.0,38.0,42.0,76.0,0.0,71.0,46.0,28.0,88.0,0.0,35.0,62.0,0.0,36.0,43.0,43.15
Utah,UT,2025,9,21.0,82.0,47.0,61.0,0.0,43.0,44.0,59.0,46.0,0.0,66.0,50.0,42.0,100.0,0.0,42.0,76.0,0.0,38.0,54.0,43.55
Utah,UT,2025,10,24.0,74.0,46.0,64.0,0.0,54.0,38.0,49.0,48.0,0.0,74.0,0.0,35.0,100.0,46.0,47.0,67.0,0.0,43.0,43.0,42.6
Utah,UT,2025,11,31.0,82.0,41.0,64.0,56.0,40.0,46.0,30.0,73.0,42.0,77.0,52.0,69.0,88.0,71.0,58.0,59.0,0.0,39.0,61.0,53.95
Utah,UT,2025,12,45.0,76.0,51.0,60.0,46.0,59.0,44.0,74.0,57.0,63.0,89.0,52.0,37.0,100.0,0.0,56.0,83.0,76.0,62.0,51.0,59.05
Utah,UT,2026,1,51.0,88.0,61.0,67.0,51.0,90.0,47.0,78.0,71.0,66.0,86.0,26.0,31.0,89.0,0.0,37.0,76.0,0.0,52.0,27.0,54.7
Utah,UT,2026,2,42.0,79.0,47.0,58.0,56.0,48.0,42.0,70.0,63.0,36.0,75.0,28.0,41.0,90.0,47.0,49.0,57.0,26.0,37.0,51.0,52.1
Vermont,VT,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
Vermont,VT,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0
Vermont,VT,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermont,VT,2022,12,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,7.0
Vermont,VT,2023,1,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,5.9
Vermont,VT,2023,2,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.15
Vermont,VT,2023,3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.75
Vermont,VT,2023,4,0.0,52.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,37.0,,9.88888888888889
Vermont,VT,2023,5,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0
Vermont,VT,2023,6,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.8
Vermont,VT,2023,7,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.65
Vermont,VT,2023,8,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.2
Vermont,VT,2023,9,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.35
Vermont,VT,2023,10,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4.4
Vermont,VT,2023,11,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.55
Vermont,VT,2023,12,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.95
Vermont,VT,2024,1,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0
Vermont,VT,2024,2,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.6
