state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index,ui_first_payments_total,ui_pct_within_21_days,ui_avg_days_to_first_payment_approx,unemployment_rate
Texas,TX,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,6.45,62502.0,80.32222968864995,13.312581997376084,
Texas,TX,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.2,44222.0,81.36900185428068,13.623547103251775,
Texas,TX,2021,10,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,42.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.2,45362.0,83.48176888144262,12.97097791102685,
Texas,TX,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.35,48011.0,85.58247068380163,12.49900022911416,
Texas,TX,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,100.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.9,45766.0,89.88987457938208,11.17141546125945,
Texas,TX,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.55,49366.0,90.45091763561966,10.960489000526678,
Texas,TX,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.0,0.0,11.25,37538.0,87.31152432202035,11.643228195428632,
Texas,TX,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,41701.0,85.94278314668713,12.09996163161555,
Texas,TX,2022,4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,0.0,46.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,14.8,38158.0,88.71534147492007,11.195896011321349,
Texas,TX,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,31.0,0.0,52.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,34.0,0.0,10.35,39721.0,87.32660305631782,11.460512071700109,
Texas,TX,2022,6,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,8.05,52027.0,88.45407192419322,11.320535491187268,
Texas,TX,2022,7,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.05,47139.0,90.58741169732068,10.886940749697702,
Texas,TX,2022,8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,30.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,37.0,0.0,9.1,48097.0,87.27363453022018,11.632357527496518,
Texas,TX,2022,9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,55.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,21.0,0.0,8.2,41444.0,85.23308560949715,12.095092172570215,
Texas,TX,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,53.0,0.0,0.0,100.0,0.0,29.0,0.0,0.0,39.0,0.0,13.45,39960.0,85.44044044044044,12.253103103103102,
Texas,TX,2022,11,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,0.0,6.3,44846.0,84.5604959193685,12.42068411898497,
Texas,TX,2022,12,27.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,83.0,0.0,0.0,0.0,30.0,0.0,0.0,48.0,24.0,15.5,53568.0,86.79622162485066,12.043589456391876,
Texas,TX,2023,1,14.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,61.0,66.0,15.1,62588.0,87.68613791781172,11.77668243113696,
Texas,TX,2023,2,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,47.0,14.0,13.55,51123.0,88.50419576315944,11.411351055298006,
Texas,TX,2023,3,19.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,10.0,33.0,0.0,0.0,63.0,51.0,49.0,0.0,42.0,45.0,20.35,52931.0,88.11849388826964,11.5295101169447,
Texas,TX,2023,4,25.0,71.0,6.0,,,,,,28.0,43.0,89.0,,,,,,33.0,0.0,38.0,,37.0,49830.0,89.4099939795304,11.273901264298615,
Texas,TX,2023,5,,,,100.0,,0.0,,0.0,,,,23.0,0.0,,25.0,,,,,,24.666666666666668,58236.0,87.96105501751495,11.5148190122948,
Texas,TX,2023,6,11.0,65.0,54.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,35.0,36.0,0.0,0.0,34.0,43.0,45.0,0.0,38.0,53.0,24.55,63808.0,87.98113089267804,11.47192358324975,
Texas,TX,2023,7,22.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,25.0,0.0,0.0,33.0,45.0,22.0,0.0,44.0,45.0,19.3,58521.0,86.16564993762923,11.996103962680063,
Texas,TX,2023,8,12.0,70.0,56.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,38.0,0.0,0.0,36.0,42.0,58.0,0.0,45.0,69.0,25.3,59602.0,85.24546156169257,12.144844132747224,
Texas,TX,2023,9,29.0,70.0,34.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,34.0,32.0,0.0,0.0,53.0,38.0,29.0,0.0,39.0,33.0,22.0,49112.0,82.86976706303957,12.840833197589184,
Texas,TX,2023,10,15.0,68.0,52.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,33.0,0.0,0.0,27.0,44.0,43.0,0.0,35.0,29.0,21.0,52009.0,85.17564267722895,12.290353592647426,
Texas,TX,2023,11,19.0,67.0,46.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,18.0,30.0,0.0,66.0,4.0,59.0,34.0,0.0,34.0,86.0,27.2,53868.0,84.62909333927378,12.296400460384644,
Texas,TX,2023,12,28.0,70.0,29.0,0.0,0.0,0.0,0.0,14.0,51.0,25.0,36.0,41.0,0.0,63.0,40.0,50.0,18.0,16.0,28.0,65.0,28.7,51398.0,85.4702517607689,12.068971555313436,
Texas,TX,2024,1,18.0,72.0,27.0,0.0,0.0,0.0,0.0,45.0,42.0,22.0,18.0,32.0,0.0,59.0,37.0,34.0,48.0,42.0,29.0,41.0,28.3,62730.0,85.61932089909135,11.9436952016579,
Texas,TX,2024,2,12.0,79.0,54.0,0.0,0.0,0.0,51.0,35.0,40.0,0.0,35.0,42.0,0.0,54.0,50.0,34.0,44.0,32.0,38.0,43.0,32.15,54547.0,87.78667937741764,11.375868517058684,
Texas,TX,2024,3,27.0,72.0,39.0,36.0,16.0,38.0,0.0,34.0,37.0,43.0,48.0,43.0,0.0,54.0,64.0,48.0,48.0,33.0,31.0,62.0,38.65,52730.0,85.98331120804097,11.734572349706047,
Texas,TX,2024,4,22.0,80.0,37.0,0.0,30.0,32.0,0.0,36.0,42.0,0.0,55.0,46.0,22.0,26.0,34.0,44.0,53.0,25.0,33.0,44.0,33.05,57104.0,86.30218548613057,11.74318786775007,
Texas,TX,2024,5,24.0,66.0,36.0,0.0,49.0,17.0,0.0,32.0,45.0,29.0,43.0,41.0,0.0,21.0,41.0,49.0,51.0,32.0,29.0,48.0,32.65,60308.0,87.4212376467467,11.42481926112622,
Texas,TX,2024,6,19.0,65.0,43.0,3.0,24.0,28.0,0.0,29.0,33.0,0.0,41.0,46.0,0.0,39.0,54.0,58.0,48.0,29.0,28.0,30.0,30.85,60153.0,87.71798580286935,11.48817182850398,
Texas,TX,2024,7,17.0,70.0,37.0,28.0,17.0,22.0,0.0,36.0,31.0,0.0,67.0,50.0,0.0,28.0,28.0,63.0,45.0,21.0,31.0,44.0,31.75,64484.0,85.78717201166181,12.147253582283977,
Texas,TX,2024,8,15.0,86.0,40.0,47.0,35.0,38.0,0.0,57.0,50.0,19.0,67.0,44.0,0.0,38.0,47.0,54.0,67.0,25.0,30.0,59.0,40.9,63515.0,83.26851924742186,12.367456506337083,
Texas,TX,2024,9,19.0,81.0,44.0,0.0,39.0,39.0,0.0,45.0,56.0,0.0,43.0,14.0,0.0,50.0,40.0,62.0,49.0,38.0,30.0,38.0,34.35,48103.0,84.5934764983473,12.625688626488992,
Texas,TX,2024,10,19.0,90.0,43.0,62.0,18.0,44.0,25.0,26.0,37.0,23.0,76.0,5.0,0.0,21.0,49.0,63.0,84.0,43.0,34.0,48.0,40.5,54419.0,84.99788676748929,12.415773902497287,
Texas,TX,2024,11,22.0,94.0,34.0,72.0,38.0,13.0,5.0,39.0,47.0,44.0,51.0,49.0,0.0,67.0,71.0,58.0,65.0,30.0,30.0,33.0,43.1,49683.0,84.37292434031761,12.525551999677958,
Texas,TX,2024,12,16.0,85.0,37.0,29.0,23.0,7.0,28.0,50.0,43.0,24.0,47.0,48.0,0.0,67.0,46.0,57.0,78.0,11.0,32.0,50.0,38.9,62794.0,84.78994808421186,12.109477020097462,
Texas,TX,2025,1,17.0,83.0,41.0,34.0,0.0,18.0,48.0,40.0,45.0,21.0,53.0,52.0,0.0,58.0,45.0,63.0,80.0,24.0,31.0,46.0,39.95,65339.0,84.65388206124979,12.124787645969482,
Texas,TX,2025,2,17.0,95.0,39.0,27.0,0.0,37.0,36.0,19.0,45.0,25.0,54.0,55.0,0.0,62.0,66.0,81.0,83.0,22.0,29.0,60.0,42.6,56793.0,87.50022009754723,11.516542531650028,
Texas,TX,2025,3,21.0,95.0,47.0,39.0,0.0,11.0,36.0,42.0,51.0,23.0,57.0,6.0,0.0,70.0,41.0,51.0,76.0,32.0,29.0,55.0,39.1,68893.0,91.83951925449612,10.614329467435008,
Texas,TX,2025,4,23.0,92.0,33.0,36.0,0.0,36.0,38.0,40.0,48.0,23.0,55.0,31.0,0.0,74.0,26.0,69.0,80.0,42.0,35.0,60.0,42.05,64118.0,92.48416981190928,10.448735144577183,
Texas,TX,2025,5,21.0,84.0,42.0,44.0,40.0,19.0,32.0,43.0,55.0,22.0,48.0,29.0,0.0,63.0,55.0,82.0,58.0,34.0,36.0,64.0,43.55,59054.0,92.58305957259458,10.448885765570497,
Texas,TX,2025,6,21.0,89.0,40.0,34.0,40.0,32.0,31.0,42.0,41.0,26.0,51.0,46.0,0.0,61.0,42.0,47.0,61.0,5.0,38.0,32.0,38.95,68832.0,90.13394932589492,10.891409518828452,
Texas,TX,2025,7,26.0,92.0,36.0,36.0,36.0,32.0,34.0,40.0,45.0,17.0,51.0,64.0,24.0,64.0,52.0,32.0,56.0,42.0,73.0,20.0,43.6,66091.0,86.56246690169614,11.622384288329728,
Texas,TX,2025,8,21.0,87.0,33.0,33.0,27.0,31.0,30.0,34.0,50.0,23.0,52.0,41.0,29.0,68.0,45.0,36.0,58.0,33.0,33.0,24.0,39.4,61365.0,84.96048235965127,12.163040821315082,
Texas,TX,2025,9,14.0,100.0,39.0,32.0,37.0,35.0,36.0,41.0,39.0,6.0,100.0,21.0,28.0,73.0,49.0,50.0,79.0,24.0,30.0,42.0,43.75,59637.0,85.8259134429968,12.134522192598554,
Texas,TX,2025,10,19.0,93.0,37.0,29.0,13.0,37.0,31.0,40.0,46.0,24.0,100.0,35.0,29.0,77.0,27.0,46.0,66.0,18.0,37.0,30.0,41.7,62406.0,88.3697080408935,11.501289940069864,
Texas,TX,2025,11,22.0,86.0,33.0,32.0,28.0,28.0,34.0,21.0,51.0,35.0,80.0,54.0,41.0,75.0,47.0,49.0,49.0,19.0,28.0,44.0,42.8,50525.0,89.41316180108856,11.090064324591786,
Texas,TX,2025,12,24.0,79.0,36.0,31.0,26.0,37.0,29.0,41.0,41.0,42.0,86.0,58.0,28.0,71.0,51.0,48.0,63.0,52.0,48.0,44.0,46.75,64630.0,89.0221259477023,11.092085718706484,
Texas,TX,2026,1,30.0,98.0,42.0,35.0,38.0,44.0,29.0,43.0,50.0,44.0,80.0,22.0,20.0,73.0,46.0,33.0,61.0,51.0,38.0,22.0,44.95,59226.0,90.31506432985512,10.738054232938236,
Texas,TX,2026,2,34.0,96.0,42.0,35.0,38.0,36.0,31.0,43.0,48.0,30.0,94.0,23.0,28.0,75.0,50.0,41.0,54.0,15.0,33.0,35.0,44.05,52789.0,88.43319630983729,11.174752315823373,
Utah,UT,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7847.0,97.85905441570026,8.199439276156493,
Utah,UT,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4422.0,95.45454545454544,8.872116689280869,
Utah,UT,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13156.0,98.60899969595624,7.750038005472788,
Utah,UT,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119229.0,96.67446678241032,8.3599795351802,
Utah,UT,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55364.0,86.38826674373239,10.70544035835561,
Utah,UT,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25329.0,83.39452801137035,12.918808480397963,
Utah,UT,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14388.0,86.29413400055603,11.524569085348904,
Utah,UT,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7887.0,79.1682515531888,14.376949410422212,
Utah,UT,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4782.0,76.53701380175659,16.89293182768716,
Utah,UT,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,75.58329922226771,17.134875153499795,
Utah,UT,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,82.25898459783228,13.795968815364136,
Utah,UT,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8418.0,87.11095272036114,11.786410073651698,
Utah,UT,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,8691.0,85.82441606259349,12.572718904613968,
Utah,UT,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5889.0,79.48717948717949,14.321022244863304,
Utah,UT,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5784.0,79.91009681881052,14.226659751037344,
Utah,UT,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,6248.0,87.0518565941101,11.683098591549296,
Utah,UT,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5298.0,81.50245375613439,12.687051717629297,
Utah,UT,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402.0,79.41844616083598,13.80997273966379,
Utah,UT,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,84.33333333333334,12.255520833333334,
Utah,UT,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,76.77304964539007,14.309777102330294,
Utah,UT,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,73.93330942990319,14.329150233058444,
Utah,UT,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,87.40190004130525,10.952292441140024,
Utah,UT,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.0,90.8228730822873,9.858437935843794,
Utah,UT,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.0,95.40629222157884,8.81161937849836,
Utah,UT,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6762.0,96.85004436557232,8.432638272700384,
Utah,UT,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.0,91.22442929143196,9.91832196857397,
Utah,UT,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,93.20563787495485,9.505059631369717,
Utah,UT,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.6,2261.0,95.26758071649712,8.894294559929234,
Utah,UT,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,94.72636815920396,9.01044776119403,
Utah,UT,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,7.5,2678.0,94.39880507841671,9.182972367438389,
Utah,UT,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.45,2839.0,93.51884466361396,9.309792180345193,
Utah,UT,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.2,2915.0,92.21269296740996,9.781646655231562,
Utah,UT,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.5,2457.0,92.83679283679284,9.6009361009361,
Utah,UT,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3.25,2899.0,93.9289410141428,9.31252155915833,
Utah,UT,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,6.2,4564.0,93.58019281332164,9.237401402278705,
Utah,UT,2022,12,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,10.55,7108.0,96.03263927968486,8.532920652785593,
Utah,UT,2023,1,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,11.2,9486.0,96.01518026565464,8.582384566729917,
Utah,UT,2023,2,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9.4,5300.0,93.67924528301886,9.335566037735848,
Utah,UT,2023,3,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,54.0,0.0,61.0,0.0,15.7,4629.0,92.6550010801469,9.65694534456686,
Utah,UT,2023,4,0.0,75.0,0.0,,,,,,60.0,0.0,0.0,,,,,,0.0,0.0,53.0,,20.88888888888889,4038.0,95.12134720158494,9.088905398712232,
Utah,UT,2023,5,,,,0.0,,0.0,,0.0,,,,49.0,0.0,,0.0,,,,,,8.166666666666666,4880.0,95.49180327868852,8.950922131147541,
Utah,UT,2023,6,28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.05,3799.0,93.65622532245328,9.372992892866543,
Utah,UT,2023,7,45.0,63.0,55.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,12.4,3657.0,94.44900191413728,9.099945310363688,
Utah,UT,2023,8,0.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,16.7,4428.0,93.94760614272808,9.302619692863596,
Utah,UT,2023,9,31.0,75.0,41.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,48.0,0.0,14.35,3324.0,93.29121540312876,9.504211793020458,
Utah,UT,2023,10,20.0,73.0,70.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,17.8,4439.0,94.25546294210407,9.2292182924082,
Utah,UT,2023,11,0.0,71.0,37.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,89.0,0.0,61.0,29.0,0.0,43.0,85.0,23.9,4653.0,94.6915968192564,9.079411132602624,
Utah,UT,2023,12,42.0,80.0,0.0,0.0,0.0,0.0,0.0,37.0,85.0,0.0,42.0,0.0,0.0,100.0,0.0,73.0,18.0,0.0,44.0,44.0,28.25,6539.0,94.4945710353265,9.022251108732222,
Utah,UT,2024,1,21.0,81.0,24.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,34.0,0.0,0.0,0.0,0.0,45.0,57.0,0.0,48.0,48.0,21.75,9511.0,93.29197771001998,9.312112291031438,
Utah,UT,2024,2,0.0,81.0,54.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,65.0,0.0,0.0,0.0,0.0,43.0,57.0,0.0,56.0,59.0,24.25,6159.0,92.12534502354278,9.70181847702549,
Utah,UT,2024,3,29.0,78.0,42.0,0.0,40.0,0.0,0.0,0.0,29.0,0.0,62.0,0.0,0.0,100.0,0.0,58.0,60.0,0.0,47.0,61.0,30.3,4323.0,91.88063844552394,9.816909553550776,
Utah,UT,2024,4,22.0,79.0,33.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,62.0,0.0,0.0,0.0,84.0,38.0,60.0,96.0,49.0,27.0,30.15,4700.0,93.04255319148936,9.596914893617022,
Utah,UT,2024,5,25.0,72.0,35.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,55.0,0.0,0.0,0.0,0.0,52.0,62.0,0.0,48.0,50.0,22.35,4964.0,92.7880741337631,9.535153102336825,
Utah,UT,2024,6,27.0,61.0,30.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,47.0,0.0,0.0,0.0,0.0,63.0,42.0,0.0,41.0,34.0,19.7,3878.0,90.61371841155234,10.091670964414648,
Utah,UT,2024,7,28.0,71.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,70.0,0.0,0.0,0.0,0.0,61.0,39.0,0.0,47.0,30.0,21.2,4752.0,92.48737373737372,9.686763468013469,
Utah,UT,2024,8,27.0,72.0,40.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,70.0,0.0,0.0,38.0,0.0,47.0,70.0,0.0,37.0,44.0,25.5,4031.0,90.82113619449268,9.974075911684446,
Utah,UT,2024,9,27.0,79.0,42.0,0.0,0.0,74.0,0.0,0.0,60.0,0.0,63.0,0.0,0.0,100.0,0.0,58.0,57.0,0.0,43.0,34.0,31.85,3793.0,93.61982599525442,9.532559978908516,
Utah,UT,2024,10,21.0,80.0,50.0,0.0,0.0,0.0,0.0,94.0,69.0,0.0,98.0,12.0,0.0,62.0,0.0,81.0,84.0,0.0,46.0,60.0,37.85,4418.0,94.11498415572656,9.357967406066091,
Utah,UT,2024,11,32.0,77.0,28.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,67.0,0.0,0.0,86.0,0.0,63.0,76.0,0.0,43.0,42.0,28.5,4788.0,94.27736006683377,9.112155388471178,
Utah,UT,2024,12,16.0,81.0,43.0,0.0,0.0,14.0,36.0,0.0,53.0,0.0,54.0,0.0,0.0,76.0,0.0,66.0,85.0,0.0,48.0,66.0,31.9,8348.0,95.77144226161955,8.696214662194537,
Utah,UT,2025,1,32.0,76.0,37.0,0.0,0.0,40.0,43.0,0.0,57.0,0.0,69.0,0.0,0.0,55.0,0.0,65.0,80.0,0.0,48.0,44.0,32.3,9175.0,95.46594005449592,8.813787465940054,
Utah,UT,2025,2,21.0,77.0,44.0,32.0,0.0,32.0,39.0,0.0,73.0,0.0,75.0,0.0,0.0,100.0,0.0,84.0,91.0,0.0,43.0,61.0,38.6,7126.0,94.09205725512209,9.136472074094865,
